3,27,1,2,2,0.1154,0.665058136
3,27,2,2,2,0.1154,1.137295008
3,27,3,2,2,0.1154,0.561178207
1,27,1,3,2,0.0053,9.591937542
1,27,2,3,2,0.0053,8.257348299
1,27,3,3,2,0.0053,7.684214354
2,27,1,3,2,1.0000,0.793153048
2,27,2,3,2,1.0000,0.673141241
2,27,3,3,2,1.0000,0.677195311
3,27,1,3,2,0.1154,0.699089766
3,27,2,3,2,0.1154,1.094281197
3,27,3,3,2,0.1154,0.594160557
1,27,1,4,2,0.0053,9.202813864
1,27,2,4,2,0.0053,7.931259394
1,27,3,4,2,0.0053,7.346100092
2,27,1,4,2,1.0000,0.780128241
2,27,2,4,2,1.0000,0.671136141
2,27,3,4,2,1.0000,0.664201975
3,27,1,4,2,0.1154,0.683019161
3,27,2,4,2,0.1154,1.059278727
3,27,3,4,2,0.1154,0.583176851
1,27,1,0,3,0.0053,9.386993647
1,27,2,0,3,0.0053,8.071411371
1,27,3,0,3,0.0053,7.443226814
2,27,1,0,3,1.0000,0.785194635
2,27,2,0,3,1.0000,0.667156935
2,27,3,0,3,1.0000,0.670099735
3,27,1,0,3,0.1154,0.739110947
3,27,2,0,3,0.1154,1.197364569
3,27,3,0,3,0.1154,0.618147135
1,27,1,1,3,0.0053,9.743977785
1,27,2,1,3,0.0053,8.387342453
1,27,3,1,3,0.0053,7.791237831
2,27,1,1,3,1.0000,0.76621604
2,27,2,1,3,1.0000,0.663075924
2,27,3,1,3,1.0000,0.662157536
3,27,1,1,3,0.1154,0.713125706
3,27,2,1,3,0.1154,1.110297441
3,27,3,1,3,0.1154,0.593198538
1,27,1,2,3,0.0053,9.433831215
1,27,2,2,3,0.0053,8.151764631
1,27,3,2,3,0.0053,7.58808279
2,27,1,2,3,1.0000,0.78021121
2,27,2,2,3,1.0000,0.655080795
2,27,3,2,3,1.0000,0.656179428
3,27,1,2,3,0.1154,0.666078568
3,27,2,2,3,0.1154,1.055300474
3,27,3,2,3,0.1154,0.566245079
1,27,1,3,3,0.0053,9.530935287
1,27,2,3,3,0.0053,8.177281618
1,27,3,3,3,0.0053,7.554154396
2,27,1,3,3,1.0000,0.784193993
2,27,2,3,3,1.0000,0.683110237
2,27,3,3,3,1.0000,0.657179832
3,27,1,3,3,0.1154,0.727123022
3,27,2,3,3,0.1154,1.185322046
3,27,3,3,3,0.1154,0.621177912
1,27,1,4,3,0.0053,9.401874304
1,27,2,4,3,0.0053,7.984287262
1,27,3,4,3,0.0053,7.475124121
2,27,1,4,3,1.0000,0.767168045
2,27,2,4,3,1.0000,0.651108265
2,27,3,4,3,1.0000,0.64115572
3,27,1,4,3,0.1154,0.697095394
3,27,2,4,3,0.1154,1.074307203
3,27,3,4,3,0.1154,0.579137802
1,27,1,0,4,0.0053,9.456885576
1,27,2,0,4,0.0053,8.179323912
1,27,3,0,4,0.0053,7.600111723
2,27,1,0,4,1.0000,0.782188177
2,27,2,0,4,1.0000,0.672103405
2,27,3,0,4,1.0000,0.668178797
3,27,1,0,4,0.1154,0.715109587
3,27,2,0,4,0.1154,1.081311941
3,27,3,0,4,0.1154,0.597182035
1,27,1,1,4,0.0053,9.483952999
1,27,2,1,4,0.0053,8.221371651
1,27,3,1,4,0.0053,7.580191135
2,27,1,1,4,1.0000,0.787214756
2,27,2,1,4,1.0000,0.673083544
2,27,3,1,4,1.0000,0.671175718
3,27,1,1,4,0.1154,0.706054688
3,27,2,1,4,0.1154,1.157324553
3,27,3,1,4,0.1154,0.583144426
1,27,1,2,4,0.0053,9.597918987
1,27,2,2,4,0.0053,8.209296942
1,27,3,2,4,0.0053,7.678193092
2,27,1,2,4,1.0000,0.779148102
2,27,2,2,4,1.0000,0.668097258
2,27,3,2,4,1.0000,0.665167093
3,27,1,2,4,0.1154,0.683122635
3,27,2,2,4,0.1154,1.074299812
3,27,3,2,4,0.1154,0.569204569
1,27,1,3,4,0.0053,9.786991835
1,27,2,3,4,0.0053,8.47641468
1,27,3,3,4,0.0053,7.915259361
2,27,1,3,4,1.0000,0.777194738
2,27,2,3,4,1.0000,0.644086123
2,27,3,3,4,1.0000,0.654151917
3,27,1,3,4,0.1154,0.684151411
3,27,2,3,4,0.1154,1.071203709
3,27,3,3,4,0.1154,0.57914567
1,27,1,4,4,0.0053,9.386868715
1,27,2,4,4,0.0053,8.113317251
1,27,3,4,4,0.0053,7.455172539
2,27,1,4,4,1.0000,0.779169798
2,27,2,4,4,1.0000,0.67312026
2,27,3,4,4,1.0000,0.659158468
3,27,1,4,4,0.1154,0.693122387
3,27,2,4,4,0.1154,1.145316362
3,27,3,4,4,0.1154,0.589152336
1,27,1,0,5,0.0053,9.574972868
1,27,2,0,5,0.0053,8.206382036
1,27,3,0,5,0.0053,7.668202162
2,27,1,0,5,1.0000,0.765187979
2,27,2,0,5,1.0000,0.653122663
2,27,3,0,5,1.0000,0.656196117
3,27,1,0,5,0.1154,0.693130493
3,27,2,0,5,0.1154,1.0822227
3,27,3,0,5,0.1154,0.584181547
1,27,1,1,5,0.0053,9.620974302
1,27,2,1,5,0.0053,8.278380871
1,27,3,1,5,0.0053,7.754211903
2,27,1,1,5,1.0000,0.788139105
2,27,2,1,5,1.0000,0.69013238
2,27,3,1,5,1.0000,0.666149139
3,27,1,1,5,0.1154,0.704094887
3,27,2,1,5,0.1154,1.084301472
3,27,3,1,5,0.1154,0.587167263
1,27,1,2,5,0.0053,9.395934343
1,27,2,2,5,0.0053,8.045291185
1,27,3,2,5,0.0053,7.431099653
2,27,1,2,5,1.0000,0.77816534
2,27,2,2,5,1.0000,0.648104906
2,27,3,2,5,1.0000,0.650160789
3,27,1,2,5,0.1154,0.672065496
3,27,2,2,5,0.1154,1.113296509
3,27,3,2,5,0.1154,0.559168339
1,27,1,3,5,0.0053,9.61596489
1,27,2,3,5,0.0053,8.254292727
1,27,3,3,5,0.0053,7.701200008
2,27,1,3,5,1.0000,0.766146421
2,27,2,3,5,1.0000,0.661091805
2,27,3,3,5,1.0000,0.660113335
3,27,1,3,5,0.1154,0.706115961
3,27,2,3,5,0.1154,1.09027195
3,27,3,3,5,0.1154,0.577167273
1,27,1,4,5,0.0053,9.939980984
1,27,2,4,5,0.0053,8.65545702
1,27,3,4,5,0.0053,8.073285341
2,27,1,4,5,1.0000,0.785186768
2,27,2,4,5,1.0000,0.668154001
2,27,3,4,5,1.0000,0.658139229
3,27,1,4,5,0.1154,0.689080477
3,27,2,4,5,0.1154,1.094299078
3,27,3,4,5,0.1154,0.593203306
1,27,1,0,6,0.0053,9.4039464
1,27,2,0,6,0.0053,8.085305214
1,27,3,0,6,0.0053,7.507133961
2,27,1,0,6,1.0000,0.764162779
2,27,2,0,6,1.0000,0.640160561
2,27,3,0,6,1.0000,0.645202398
3,27,1,0,6,0.1154,0.697096348
3,27,2,0,6,0.1154,1.1523633
3,27,3,0,6,0.1154,0.588162899
1,27,1,1,6,0.0053,9.850012779
1,27,2,1,6,0.0053,8.498389006
1,27,3,1,6,0.0053,7.950227022
2,27,1,1,6,1.0000,0.79618001
2,27,2,1,6,1.0000,0.681123257
2,27,3,1,6,1.0000,0.66719985
3,27,1,1,6,0.1154,0.727116823
3,27,2,1,6,0.1154,1.11529994
3,27,3,1,6,0.1154,0.615195513
1,27,1,2,6,0.0053,9.662956715
1,27,2,2,6,0.0053,8.402339935
1,27,3,2,6,0.0053,7.832237482
2,27,1,2,6,1.0000,0.767139673
2,27,2,2,6,1.0000,0.64714241
2,27,3,2,6,1.0000,0.651168585
3,27,1,2,6,0.1154,0.686089754
3,27,2,2,6,0.1154,1.079328537
3,27,3,2,6,0.1154,0.583148003
1,27,1,3,6,0.0053,9.832011938
1,27,2,3,6,0.0053,8.378384829
1,27,3,3,6,0.0053,7.748213291
2,27,1,3,6,1.0000,0.776134253
2,27,2,3,6,1.0000,0.664155483
2,27,3,3,6,1.0000,0.66718483
3,27,1,3,6,0.1154,0.689103603
3,27,2,3,6,0.1154,1.146365166
3,27,3,3,6,0.1154,0.573132753
1,27,1,4,6,0.0053,9.754960775
1,27,2,4,6,0.0053,8.402392149
1,27,3,4,6,0.0053,7.832167387
2,27,1,4,6,1.0000,0.766165733
2,27,2,4,6,1.0000,0.665220499
2,27,3,4,6,1.0000,0.653138876
3,27,1,4,6,0.1154,0.677093983
3,27,2,4,6,0.1154,1.061282158
3,27,3,4,6,0.1154,0.574194908
1,27,1,0,7,0.0053,9.424852848
1,27,2,0,7,0.0053,8.121275425
1,27,3,0,7,0.0053,7.613166809
2,27,1,0,7,1.0000,0.775133848
2,27,2,0,7,1.0000,0.656185627
2,27,3,0,7,1.0000,0.651089191
3,27,1,0,7,0.1154,0.693098545
3,27,2,0,7,0.1154,1.0952847
3,27,3,0,7,0.1154,0.591156006
1,27,1,1,7,0.0053,9.365895271
1,27,2,1,7,0.0053,8.090289593
1,27,3,1,7,0.0053,7.487144232
2,27,1,1,7,1.0000,0.78716135
2,27,2,1,7,1.0000,0.66913414
2,27,3,1,7,1.0000,0.672183514
3,27,1,1,7,0.1154,0.7181077
3,27,2,1,7,0.1154,1.162328482
3,27,3,1,7,0.1154,0.597215176
1,27,1,2,7,0.0053,9.184883595
1,27,2,2,7,0.0053,7.820202589
1,27,3,2,7,0.0053,7.266047239
2,27,1,2,7,1.0000,0.769188166
2,27,2,2,7,1.0000,0.662127733
2,27,3,2,7,1.0000,0.657184362
3,27,1,2,7,0.1154,0.691068411
3,27,2,2,7,0.1154,1.078340769
3,27,3,2,7,0.1154,0.582199335
1,27,1,3,7,0.0053,9.672957897
1,27,2,3,7,0.0053,8.342304945
1,27,3,3,7,0.0053,7.784217834
2,27,1,3,7,1.0000,0.773164988
2,27,2,3,7,1.0000,0.65009284
2,27,3,3,7,1.0000,0.659174442
3,27,1,3,7,0.1154,0.669064045
3,27,2,3,7,0.1154,1.073305845
3,27,3,3,7,0.1154,0.57215023
1,27,1,4,7,0.0053,9.319881916
1,27,2,4,7,0.0053,8.013303041
1,27,3,4,7,0.0053,7.349079132
2,27,1,4,7,1.0000,0.753146887
2,27,2,4,7,1.0000,0.640112877
2,27,3,4,7,1.0000,0.648157835
3,27,1,4,7,0.1154,0.687067986
3,27,2,4,7,0.1154,1.131285429
3,27,3,4,7,0.1154,0.588191509
1,27,1,0,8,0.0053,9.69194293
1,27,2,0,8,0.0053,8.33134532
1,27,3,0,8,0.0053,7.756244421
2,27,1,0,8,1.0000,0.793205023
2,27,2,0,8,1.0000,0.680152416
2,27,3,0,8,1.0000,0.67320919
3,27,1,0,8,0.1154,0.723106861
3,27,2,0,8,0.1154,1.111290216
3,27,3,0,8,0.1154,0.610208035
1,27,1,1,8,0.0053,9.865009069
1,27,2,1,8,0.0053,8.548442125
1,27,3,1,8,0.0053,7.942252874
2,27,1,1,8,1.0000,0.785228491
2,27,2,1,8,1.0000,0.667173624
2,27,3,1,8,1.0000,0.662208319
3,27,1,1,8,0.1154,0.713087082
3,27,2,1,8,0.1154,1.09427166
3,27,3,1,8,0.1154,0.592163801
1,27,1,2,8,0.0053,9.329851627
1,27,2,2,8,0.0053,8.003293514
1,27,3,2,8,0.0053,7.381984472
2,27,1,2,8,1.0000,0.763166904
2,27,2,2,8,1.0000,0.656108141
2,27,3,2,8,1.0000,0.650137901
3,27,1,2,8,0.1154,0.673074245
3,27,2,2,8,0.1154,1.135279179
3,27,3,2,8,0.1154,0.569180965
1,27,1,3,8,0.0053,9.545906782
1,27,2,3,8,0.0053,8.136304617
1,27,3,3,8,0.0053,7.610161304
2,27,1,3,8,1.0000,0.761140347
2,27,2,3,8,1.0000,0.655134201
2,27,3,3,8,1.0000,0.639142513
3,27,1,3,8,0.1154,0.677101851
3,27,2,3,8,0.1154,1.05529809
3,27,3,3,8,0.1154,0.570228577
1,27,1,4,8,0.0053,9.7039783
1,27,2,4,8,0.0053,8.36540556
1,27,3,4,8,0.0053,7.758127928
2,27,1,4,8,1.0000,0.82922411
2,27,2,4,8,1.0000,0.693144083
2,27,3,4,8,1.0000,0.668157578
3,27,1,4,8,0.1154,0.708101511
3,27,2,4,8,0.1154,1.104329109
3,27,3,4,8,0.1154,0.595170498
1,27,1,0,9,0.0053,9.368824244
1,27,2,0,9,0.0053,8.049269915
1,27,3,0,9,0.0053,7.460160971
2,27,1,0,9,1.0000,0.761220694
2,27,2,0,9,1.0000,0.658049107
2,27,3,0,9,1.0000,0.641143799
3,27,1,0,9,0.1154,0.700104475
3,27,2,0,9,0.1154,1.152304888
3,27,3,0,9,0.1154,0.586181164
1,27,1,1,9,0.0053,9.547957897
1,27,2,1,9,0.0053,8.121321201
1,27,3,1,9,0.0053,7.581169605
2,27,1,1,9,1.0000,0.79219079
2,27,2,1,9,1.0000,0.667150021
2,27,3,1,9,1.0000,0.664172411
3,27,1,1,9,0.1154,0.695075512
3,27,2,1,9,0.1154,1.094306469
3,27,3,1,9,0.1154,0.594200373
1,27,1,2,9,0.0053,9.405875921
1,27,2,2,9,0.0053,8.151312351
1,27,3,2,9,0.0053,7.593144894
2,27,1,2,9,1.0000,0.778156519
2,27,2,2,9,1.0000,0.658113956
2,27,3,2,9,1.0000,0.654156923
3,27,1,2,9,0.1154,0.698078871
3,27,2,2,9,0.1154,1.090286493
3,27,3,2,9,0.1154,0.591175556
1,27,1,3,9,0.0053,9.381906033
1,27,2,3,9,0.0053,8.049244642
1,27,3,3,9,0.0053,7.457141161
2,27,1,3,9,1.0000,0.771167755
2,27,2,3,9,1.0000,0.667119265
2,27,3,3,9,1.0000,0.658128023
3,27,1,3,9,0.1154,0.661070108
3,27,2,3,9,0.1154,1.112287283
3,27,3,3,9,0.1154,0.558210611
1,27,1,4,9,0.0053,9.555929184
1,27,2,4,9,0.0053,8.129342794
1,27,3,4,9,0.0053,7.628158092
2,27,1,4,9,1.0000,0.773181438
2,27,2,4,9,1.0000,0.692170143
2,27,3,4,9,1.0000,0.678215265
3,27,1,4,9,0.1154,0.695099592
3,27,2,4,9,0.1154,1.102282524
3,27,3,4,9,0.1154,0.572183371
1,81,1,0,0,0.0006,82.06622505
1,81,2,0,0,0.0006,66.85063386
1,81,3,0,0,0.0006,70.25397158
2,81,1,0,0,1.0000,7.683124304
2,81,2,0,0,1.0000,5.624296188
2,81,3,0,0,1.0000,5.631339073
3,81,1,0,0,0.0375,2.692532301
3,81,2,0,0,0.0375,2.390608072
3,81,3,0,0,0.0375,2.377694368
1,81,1,1,0,0.0006,82.64947486
1,81,2,1,0,0.0006,67.99740815
1,81,3,1,0,0.0006,71.33826423
2,81,1,1,0,1.0000,7.379097939
2,81,2,1,0,1.0000,5.571268082
2,81,3,1,0,1.0000,5.564308405
3,81,1,1,0,0.0375,2.614477158
3,81,2,1,0,0.0375,2.282632589
3,81,3,1,0,0.0375,2.27559185
1,81,1,2,0,0.0006,82.75847411
1,81,2,2,0,0.0006,67.7533989
1,81,3,2,0,0.0006,71.68742418
2,81,1,2,0,1.0000,7.26701951
2,81,2,2,0,1.0000,5.541255713
2,81,3,2,0,1.0000,5.553268194
3,81,1,2,0,0.0375,2.679515362
3,81,2,2,0,0.0375,2.387668133
3,81,3,2,0,0.0375,2.374601603
1,81,1,3,0,0.0006,81.98825645
1,81,2,3,0,0.0006,67.03928113
1,81,3,3,0,0.0006,70.54407072
2,81,1,3,0,1.0000,7.182046413
2,81,2,3,0,1.0000,5.449220419
2,81,3,3,0,1.0000,5.471306324
3,81,1,3,0,0.0375,2.672468424
3,81,2,3,0,0.0375,2.356611967
3,81,3,3,0,0.0375,2.366633415
1,81,1,4,0,0.0006,82.87297988
1,81,2,4,0,0.0006,68.06141472
1,81,3,4,0,0.0006,72.11547852
2,81,1,4,0,1.0000,7.52519536
2,81,2,4,0,1.0000,5.571299553
2,81,3,4,0,1.0000,5.59037137
3,81,1,4,0,0.0375,2.548469543
3,81,2,4,0,0.0375,2.213633776
3,81,3,4,0,0.0375,2.234624863
1,81,1,0,1,0.0006,84.2989018
1,81,2,0,1,0.0006,68.67257476
1,81,3,0,1,0.0006,72.60265779
2,81,1,0,1,1.0000,7.216997385
2,81,2,0,1,1.0000,5.568230867
2,81,3,0,1,1.0000,5.595348835
3,81,1,0,1,0.0375,2.62141037
3,81,2,0,1,0.0375,2.274525404
3,81,3,0,1,0.0375,2.289569616
1,81,1,1,1,0.0006,82.10028338
1,81,2,1,1,0.0006,66.71506596
1,81,3,1,1,0.0006,70.7281065
2,81,1,1,1,1.0000,7.38007164
2,81,2,1,1,1.0000,5.530266762
2,81,3,1,1,1.0000,5.520314455
3,81,1,1,1,0.0375,2.546434164
3,81,2,1,1,0.0375,2.246606827
3,81,3,1,1,0.0375,2.216614008
1,81,1,2,1,0.0006,84.02677441
1,81,2,2,1,0.0006,68.51510358
1,81,3,2,1,0.0006,72.9657197
2,81,1,2,1,1.0000,7.360064745
2,81,2,2,1,1.0000,5.48120904
2,81,3,2,1,1.0000,5.501312971
3,81,1,2,1,0.0375,2.623555899
3,81,2,2,1,0.0375,2.297582388
3,81,3,2,1,0.0375,2.310649395
1,81,1,3,1,0.0006,83.19555306
1,81,2,3,1,0.0006,67.8903811
1,81,3,3,1,0.0006,72.0025053
2,81,1,3,1,1.0000,7.583064318
2,81,2,3,1,1.0000,5.523228168
2,81,3,3,1,1.0000,5.529261112
3,81,1,3,1,0.0375,2.650544643
3,81,2,3,1,0.0375,2.331653118
3,81,3,3,1,0.0375,2.351656199
1,81,1,4,1,0.0006,84.33780956
1,81,2,4,1,0.0006,68.09643364
1,81,3,4,1,0.0006,72.66464281
2,81,1,4,1,1.0000,7.162037134
2,81,2,4,1,1.0000,5.752320051
2,81,3,4,1,1.0000,5.789350271
3,81,1,4,1,0.0375,2.615539551
3,81,2,4,1,0.0375,2.311568975
3,81,3,4,1,0.0375,2.305627584
1,81,1,0,2,0.0006,85.12808871
1,81,2,0,2,0.0006,70.12803006
1,81,3,0,2,0.0006,74.04304433
2,81,1,0,2,1.0000,7.41114974
2,81,2,0,2,1.0000,5.608221769
2,81,3,0,2,1.0000,5.597363234
3,81,1,0,2,0.0375,2.653532982
3,81,2,0,2,0.0375,2.335544825
3,81,3,0,2,0.0375,2.322604895
1,81,1,1,2,0.0006,81.99221635
1,81,2,1,2,0.0006,67.02320313
1,81,3,1,2,0.0006,71.14331079
2,81,1,1,2,1.0000,7.525159121
2,81,2,1,2,1.0000,5.658379316
2,81,3,1,2,1.0000,5.662380934
3,81,1,1,2,0.0375,2.584459782
3,81,2,1,2,0.0375,2.259589195
3,81,3,1,2,0.0375,2.259589911
1,81,1,2,2,0.0006,81.09100318
1,81,2,2,2,0.0006,65.4517498
1,81,3,2,2,0.0006,69.83293438
2,81,1,2,2,1.0000,7.446077108
2,81,2,2,2,1.0000,5.482253551
2,81,3,2,2,1.0000,5.530303717
3,81,1,2,2,0.0375,2.683503866
3,81,2,2,2,0.0375,2.327595949
3,81,3,2,2,0.0375,2.334615469
1,81,1,3,2,0.0006,81.25415778
1,81,2,3,2,0.0006,67.03115821
1,81,3,3,2,0.0006,70.17303991
2,81,1,3,2,1.0000,7.569068909
2,81,2,3,2,1.0000,5.534242868
2,81,3,3,2,1.0000,5.505275965
3,81,1,3,2,0.0375,2.571457863
3,81,2,3,2,0.0375,2.272593498
3,81,3,3,2,0.0375,2.251623631
1,81,1,4,2,0.0006,81.51221991
1,81,2,4,2,0.0006,66.29405928
1,81,3,4,2,0.0006,70.35004592
2,81,1,4,2,1.0000,7.133003473
2,81,2,4,2,1.0000,5.468207836
2,81,3,4,2,1.0000,5.492273092
3,81,1,4,2,0.0375,2.61051178
3,81,2,4,2,0.0375,2.297589064
3,81,3,4,2,0.0375,2.282584429
1,81,1,0,3,0.0006,84.00384974
1,81,2,0,3,0.0006,69.22083282
1,81,3,0,3,0.0006,73.30180645
2,81,1,0,3,1.0000,7.467172146
2,81,2,0,3,1.0000,5.584299564
2,81,3,0,3,1.0000,5.581331015
3,81,1,0,3,0.0375,2.620479822
3,81,2,0,3,0.0375,2.319627523
3,81,3,0,3,0.0375,2.281603098
1,81,1,1,3,0.0006,83.79275846
1,81,2,1,3,0.0006,69.03379393
1,81,3,1,3,0.0006,73.27189803
2,81,1,1,3,1.0000,7.390073538
2,81,2,1,3,1.0000,5.51821208
2,81,3,1,3,1.0000,5.504223824
3,81,1,1,3,0.0375,2.74554491
3,81,2,1,3,0.0375,2.453709364
3,81,3,1,3,0.0375,2.411599636
1,81,1,2,3,0.0006,81.47610927
1,81,2,2,3,0.0006,66.77112007
1,81,3,2,3,0.0006,70.47099423
2,81,1,2,3,1.0000,7.249132156
2,81,2,2,3,1.0000,5.617355585
2,81,3,2,3,1.0000,5.615419626
3,81,1,2,3,0.0375,2.602454662
3,81,2,2,3,0.0375,2.303611755
3,81,3,2,3,0.0375,2.286633015
1,81,1,3,3,0.0006,80.1517787
1,81,2,3,3,0.0006,65.91499805
1,81,3,3,3,0.0006,69.07019329
2,81,1,3,3,1.0000,7.347100973
2,81,2,3,3,1.0000,5.549249172
2,81,3,3,3,1.0000,5.571336031
3,81,1,3,3,0.0375,2.538444519
3,81,2,3,3,0.0375,2.254581928
3,81,3,3,3,0.0375,2.238595724
1,81,1,4,3,0.0006,82.68739915
1,81,2,4,3,0.0006,67.61842847
1,81,3,4,3,0.0006,71.99648857
2,81,1,4,3,1.0000,7.280017138
2,81,2,4,3,1.0000,5.486243963
2,81,3,4,3,1.0000,5.509249687
3,81,1,4,3,0.0375,2.497477293
3,81,2,4,3,0.0375,2.204577923
3,81,3,4,3,0.0375,2.198601723
1,81,1,0,4,0.0006,84.94196582
1,81,2,0,4,0.0006,69.86289787
1,81,3,0,4,0.0006,73.8319068
2,81,1,0,4,1.0000,7.461100578
2,81,2,0,4,1.0000,5.486291885
2,81,3,0,4,1.0000,5.464321136
3,81,1,0,4,0.0375,2.674535513
3,81,2,0,4,0.0375,2.376572609
3,81,3,0,4,0.0375,2.381647348
1,81,1,1,4,0.0006,82.65949416
1,81,2,1,4,0.0006,67.37331009
1,81,3,1,4,0.0006,71.77948022
2,81,1,1,4,1.0000,7.347072124
2,81,2,1,4,1.0000,5.536293268
2,81,3,1,4,1.0000,5.457287312
3,81,1,1,4,0.0375,2.609462738
3,81,2,1,4,0.0375,2.292558908
3,81,3,1,4,0.0375,2.296643496
1,81,1,2,4,0.0006,83.41163874
1,81,2,2,4,0.0006,68.15556502
1,81,3,2,4,0.0006,71.95345283
2,81,1,2,4,1.0000,7.386120796
2,81,2,2,4,1.0000,5.479266167
2,81,3,2,4,1.0000,5.493319988
3,81,1,2,4,0.0375,2.649513721
3,81,2,2,4,0.0375,2.334619761
3,81,3,2,4,0.0375,2.308605909
1,81,1,3,4,0.0006,81.82920218
1,81,2,3,4,0.0006,66.33303905
1,81,3,3,4,0.0006,70.72312641
2,81,1,3,4,1.0000,7.300091982
2,81,2,3,4,1.0000,5.510294437
2,81,3,3,4,1.0000,5.485264301
3,81,1,3,4,0.0375,2.637469769
3,81,2,3,4,0.0375,2.316586256
3,81,3,3,4,0.0375,2.317632914
